user_name,from_key,to_key,flight_time,dwell_time
vishnu,a,a,,104.0
vishnu,a,k,71.0,
vishnu,k,k,,100.0
vishnu,k,i,71.0,
vishnu,i,i,,107.0
vishnu,i,n,4.0,
vishnu,i,g,83.0,
vishnu,n,n,,178.0
vishnu,n, ,33.0,
vishnu,g,g,,196.0
vishnu, , ,,129.0
vishnu, ,a,363.0,
vishnu, , ,479.0,
vishnu,a,a,,162.0
vishnu, , ,,127.0
vishnu, ,t,225.0,
vishnu,t,t,,125.0
vishnu,t,y,129.0,
vishnu,y,y,,200.0
vishnu,y,p,98.0,
vishnu,p,p,,131.0
vishnu,p,i,43.0,
vishnu,i,i,,153.0
vishnu,i,n,55.0,
vishnu,n,n,,166.0
vishnu,n,f,55.0,
vishnu,f,f,,21.0
vishnu,f,Backspace,448.0,
vishnu,Backspace,Backspace,,140.0
vishnu,Backspace,g,245.0,
vishnu,Backspace, ,356.0,
vishnu,g,g,,158.0
vishnu, , ,,143.0
vishnu, ,s,425.0,
vishnu,s,s,,105.0
vishnu,s,p,166.0,
vishnu,p,p,,89.0
vishnu,p,e,72.0,
vishnu,e,e,,150.0
vishnu,e,e,82.0,
vishnu,e,e,,79.0
vishnu,e,d,115.0,
vishnu,e, ,246.0,
vishnu,d,d,,171.0
vishnu, , ,,121.0
vishnu, ,t,114.0,
vishnu,t,t,,124.0
vishnu,t,e,105.0,
vishnu,e,e,,135.0
vishnu,e,s,70.0,
vishnu,s,s,,116.0
vishnu,s,t,5.0,
vishnu,s, ,175.0,
vishnu,t,t,,267.0
vishnu, , ,,159.0
vishnu, ,b,798.0,
vishnu,b,b,,105.0
vishnu,b,e,110.0,
vishnu,e,e,,166.0
vishnu,e,f,163.0,
vishnu,f,f,,130.0
vishnu,f,o,109.0,
vishnu,f,r,232.0,
vishnu,o,o,,141.0
vishnu,r,r,,150.0
vishnu,r,e,48.0,
vishnu,e,e,,332.0
vishnu,e, ,129.0,
vishnu, , ,,120.0
vishnu, ,a,118.0,
vishnu,a,a,,98.0
vishnu,a,n,41.0,
vishnu,a,d,155.0,
vishnu,n,n,,127.0
vishnu,n, ,59.0,
vishnu,d,d,,130.0
vishnu, , ,,123.0
vishnu, ,a,502.0,
vishnu,a,a,,172.0
vishnu,a,g,312.0,
vishnu,g,g,,89.0
vishnu,g,Backspace,574.0,
vishnu,g,f,681.0,
vishnu,Backspace,Backspace,,117.0
vishnu,f,f,,99.0
vishnu,f,r,140.0,
vishnu,r,r,,87.0
vishnu,r,e,95.0,
vishnu,r,r,213.0,
vishnu,e,e,,192.0
vishnu,r,r,,191.0
vishnu,r,Backspace,159.0,
vishnu,Backspace,Backspace,,71.0
vishnu,Backspace,Backspace,107.0,
vishnu,Backspace,Backspace,,42.0
vishnu,Backspace,Backspace,88.0,
vishnu,Backspace,Backspace,,79.0
vishnu,Backspace,t,276.0,
vishnu,t,t,,93.0
vishnu,t,e,154.0,
vishnu,e,e,,122.0
vishnu,e,r,273.0,
vishnu,e, ,405.0,
vishnu,r,r,,195.0
vishnu, , ,,127.0
vishnu, ,t,91.0,
vishnu, ,o,214.0,
vishnu,t,t,,153.0
vishnu,o,o,,131.0
vishnu,o, ,16.0,
vishnu, , ,,120.0
vishnu, ,s,79.0,
vishnu, ,e,171.0,
vishnu,s,s,,130.0
vishnu,e,e,,107.0
vishnu,e,e,68.0,
vishnu,e,e,,111.0
vishnu,e, ,123.0,
vishnu, , ,,124.0
vishnu, ,f,106.0,
vishnu, ,o,256.0,
vishnu,f,f,,164.0
vishnu,o,o,,146.0
vishnu,o,r,15.0,
vishnu,o, ,146.0,
vishnu,r,r,,185.0
vishnu, , ,,121.0
vishnu, ,t,185.0,
vishnu, ,o,250.0,
vishnu,t,t,,116.0
vishnu,o,o,,134.0
vishnu,o,u,58.0,
vishnu,u,u,,99.0
vishnu,u,Backspace,286.0,
vishnu,Backspace,Backspace,,66.0
vishnu,Backspace,Backspace,96.0,
vishnu,Backspace,Backspace,,69.0
vishnu,Backspace,Backspace,65.0,
vishnu,Backspace,Backspace,,86.0
vishnu,Backspace,y,780.0,
vishnu,y,y,,69.0
vishnu,y,o,81.0,
vishnu,y,u,235.0,
vishnu,o,o,,182.0
vishnu,u,u,,156.0
vishnu,u,r,76.0,
vishnu,r,r,,129.0
vishnu,r,e,275.0,
vishnu,e,e,,174.0
vishnu,e,Backspace,390.0,
vishnu,Backspace,Backspace,,128.0
vishnu,Backspace,s,4.0,
vishnu,Backspace,e,107.0,
vishnu,s,s,,173.0
vishnu,e,e,,130.0
vishnu,e,f,262.0,
vishnu,f,f,,88.0
vishnu,f,Backspace,264.0,
vishnu,Backspace,Backspace,,84.0
vishnu,Backspace,l,175.0,
vishnu,Backspace,f,296.0,
vishnu,l,l,,150.0
vishnu,f,f,,77.0
vishnu,f,.,135.0,
vishnu,.,.,,104.0
vishnu,., ,131.0,
vishnu, , ,,121.0
vishnu, ,Shift,35.0,
vishnu, ,Y,232.0,
vishnu,Shift,Shift,,226.0
vishnu,y,y,,3748.0
vishnu,y,o,111.0,
vishnu,y,u,271.0,
vishnu,o,o,,190.0
vishnu,u,u,,156.0
vishnu,u, ,9.0,
vishnu, , ,,111.0
vishnu, ,c,102.0,
vishnu,c,c,,126.0
vishnu,c,a,39.0,
vishnu,a,a,,144.0
vishnu,a,n,6.0,
vishnu,n,n,,130.0
vishnu,n, ,4.0,
vishnu, , ,,122.0
vishnu, ,e,168.0,
vishnu,e,e,,111.0
vishnu,e,v,100.0,
vishnu,v,v,,136.0
vishnu,v,e,82.0,
vishnu,e,e,,118.0
vishnu,e,n,71.0,
vishnu,n,n,,115.0
vishnu,n, ,31.0,
vishnu, , ,,127.0
vishnu, ,w,414.0,
vishnu,w,w,,95.0
vishnu,w,o,54.0,
vishnu,o,o,,157.0
vishnu,o,r,8.0,
vishnu,r,r,,98.0
vishnu,r,k,422.0,
vishnu,k,k,,81.0
vishnu,k, ,42.0,
vishnu, , ,,127.0
vishnu, ,t,214.0,
vishnu,t,t,,112.0
vishnu,t,h,45.0,
vishnu,h,h,,106.0
vishnu,h,r,233.0,
vishnu,r,r,,133.0
vishnu,r,o,108.0,
vishnu,o,o,,162.0
vishnu,o,u,4.0,
vishnu,u,u,,115.0
vishnu,u,h,589.0,
vishnu,h,h,,125.0
vishnu,h, ,8.0,
vishnu, , ,,93.0
vishnu, ,Backspace,521.0,
vishnu,Backspace,Backspace,,75.0
vishnu,Backspace,Backspace,76.0,
vishnu,Backspace,Backspace,,79.0
vishnu,Backspace,Backspace,227.0,
vishnu,Backspace,Backspace,,69.0
vishnu,Backspace,u,1764.0,
vishnu,u,u,,80.0
vishnu,u,g,102.0,
vishnu,g,g,,114.0
vishnu,g,h,3.0,
vishnu,h,h,,113.0
vishnu,h, ,21.0,
vishnu, , ,,112.0
vishnu, ,t,252.0,
vishnu, ,h,341.0,
vishnu,t,t,,145.0
vishnu,h,h,,99.0
vishnu,h,i,2.0,
vishnu,h,s,150.0,
vishnu,i,i,,176.0
vishnu,i, ,88.0,
vishnu,s,s,,128.0
vishnu, , ,,113.0
vishnu, ,s,256.0,
vishnu,s,s,,108.0
vishnu,s,e,63.0,
vishnu,e,e,,97.0
vishnu,e,c,109.0,
vishnu,c,c,,111.0
vishnu,c,t,97.0,
vishnu,c,i,222.0,
vishnu,t,t,,147.0
vishnu,t,o,127.0,
vishnu,i,i,,226.0
vishnu,i,n,9.0,
vishnu,o,o,,137.0
vishnu,n,n,,159.0
vishnu,n, ,3.0,
vishnu, , ,,124.0
vishnu, ,m,251.0,
vishnu,m,m,,117.0
vishnu,m,u,422.0,
vishnu,u,u,,122.0
vishnu,u,l,190.0,
vishnu,l,l,,121.0
vishnu,l,t,281.0,
vishnu,t,t,,105.0
vishnu,t,i,40.0,
vishnu,i,i,,172.0
vishnu,i,p,387.0,
vishnu,p,p,,126.0
vishnu,p,l,118.0,
vishnu,l,l,,156.0
vishnu,l,e,26.0,
vishnu,l, ,172.0,
vishnu,e,e,,182.0
vishnu, , ,,139.0
vishnu, ,i,168.0,
vishnu, ,t,205.0,
vishnu,t,t,,37.0
vishnu,i,i,,94.0
vishnu,i,Backspace,368.0,
vishnu,Backspace,Backspace,,53.0
vishnu,Backspace,Backspace,79.0,
vishnu,Backspace,Backspace,,86.0
vishnu,Backspace,t,49.0,
vishnu,t,t,,131.0
vishnu,t,i,70.0,
vishnu,i,i,,113.0
vishnu,i,m,45.0,
vishnu,m,m,,180.0
vishnu,m,e,9.0,
vishnu,e,e,,144.0
vishnu,e,s,81.0,
vishnu,e, ,261.0,
vishnu,s,s,,194.0
vishnu, , ,,125.0
vishnu, ,a,94.0,
vishnu, ,n,196.0,
vishnu,a,a,,111.0
vishnu,n,n,,116.0
vishnu,n,d,18.0,
vishnu,n, ,86.0,
vishnu,d,d,,117.0
vishnu, , ,,138.0
vishnu, ,t,62.0,
vishnu,t,t,,110.0
vishnu,t,h,130.0,
vishnu,h,h,,121.0
vishnu,h,e,3.0,
vishnu,e,e,,144.0
vishnu,e,m,67.0,
vishnu,m,m,,167.0
vishnu,m, ,22.0,
vishnu, , ,,111.0
vishnu, ,Backspace,269.0,
vishnu,Backspace,Backspace,,99.0
vishnu,Backspace,Backspace,64.0,
vishnu,Backspace,Backspace,,82.0
vishnu,Backspace,n,208.0,
vishnu,n,n,,135.0
vishnu,n, ,10.0,
vishnu, , ,,116.0
vishnu, ,r,284.0,
vishnu,r,r,,57.0
vishnu,r,Backspace,424.0,
vishnu,Backspace,Backspace,,112.0
vishnu,Backspace,t,33.0,
vishnu,t,t,,118.0
vishnu,t,r,170.0,
vishnu,r,r,,142.0
vishnu,r,a,835.0,
vishnu,a,a,,106.0
vishnu,a,c,135.0,
vishnu,c,c,,140.0
vishnu,c,k,1104.0,
vishnu,k,k,,119.0
vishnu,k, ,20.0,
vishnu, , ,,127.0
vishnu, ,y,128.0,
vishnu, ,o,186.0,
vishnu,y,y,,112.0
vishnu,y,u,102.0,
vishnu,o,o,,170.0
vishnu,u,u,,112.0
vishnu,u,r,66.0,
vishnu,u, ,226.0,
vishnu,r,r,,184.0
vishnu, , ,,112.0
vishnu, ,p,154.0,
vishnu, ,r,291.0,
vishnu,p,p,,150.0
vishnu,r,r,,115.0
vishnu,r,o,543.0,
vishnu,o,o,,139.0
vishnu,o,g,68.0,
vishnu,g,g,,85.0
vishnu,g,r,112.0,
vishnu,r,r,,168.0
vishnu,r,e,393.0,
vishnu,e,e,,97.0
vishnu,e,s,82.0,
vishnu,s,s,,77.0
vishnu,s,s,89.0,
vishnu,s,s,,62.0
vishnu,s,.,252.0,
vishnu,.,.,,129.0
vishnu,A,A,,173.0
vishnu,Shift,Shift,,311.0
vishnu, , ,,144.0
vishnu, ,g,39.0,
vishnu,g,g,,136.0
vishnu,g,o,4.0,
vishnu,o,o,,101.0
vishnu,o,o,52.0,
vishnu,o,o,,115.0
vishnu,o,d,99.0,
vishnu,o, ,278.0,
vishnu,d,d,,189.0
vishnu, , ,,141.0
vishnu, ,w,198.0,
vishnu,w,w,,39.0
vishnu,w,a,365.0,
vishnu,a,a,,135.0
vishnu,a,y,61.0,
vishnu,y,y,,150.0
vishnu,y, ,4.0,
vishnu, , ,,162.0
vishnu, ,t,3.0,
vishnu, ,o,115.0,
vishnu,t,t,,150.0
vishnu,o,o,,149.0
vishnu,o, ,114.0,
vishnu,o,i,124.0,
vishnu,i,i,,47.0
vishnu, , ,,130.0
vishnu, ,n,407.0,
vishnu,n,n,,120.0
vishnu,n,c,134.0,
vishnu,c,c,,84.0
vishnu,c,r,568.0,
vishnu,r,r,,149.0
vishnu,r,e,5.0,
vishnu,e,e,,155.0
vishnu,e,a,135.0,
vishnu,e,s,288.0,
vishnu,a,a,,217.0
vishnu,a,e,117.0,
vishnu,s,s,,284.0
vishnu,s, ,97.0,
vishnu,e,e,,280.0
vishnu, , ,,177.0
vishnu, ,g,123.0,
vishnu,g,g,,14.0
vishnu,g,Backspace,752.0,
vishnu,Backspace,Backspace,,88.0
vishnu,Backspace,y,54.0,
vishnu,y,y,,102.0
vishnu,y,o,36.0,
vishnu,y,u,191.0,
vishnu,o,o,,196.0
vishnu,u,u,,169.0
vishnu,u,r,164.0,
vishnu,r,r,,55.0
vishnu,r, ,372.0,
vishnu, , ,,116.0
vishnu, ,t,121.0,
vishnu,t,t,,120.0
vishnu,t,y,69.0,
vishnu,y,y,,135.0
vishnu,y,p,49.0,
vishnu,p,p,,124.0
vishnu,p,i,409.0,
vishnu,i,i,,131.0
vishnu,i,n,22.0,
vishnu,i,g,118.0,
vishnu,n,n,,147.0
vishnu,n, ,111.0,
vishnu,g,g,,174.0
vishnu, , ,,130.0
vishnu, ,s,52.0,
vishnu,s,s,,114.0
vishnu,s,p,71.0,
vishnu,s,e,169.0,
vishnu,p,p,,108.0
vishnu,e,e,,63.0
vishnu,e,e,82.0,
vishnu,e,e,,76.0
vishnu,e,d,107.0,
vishnu,e, ,233.0,
vishnu,d,d,,137.0
vishnu, , ,,128.0
vishnu, ,i,23.0,
vishnu, ,s,139.0,
vishnu,i,i,,141.0
vishnu,i, ,71.0,
vishnu,s,s,,123.0
vishnu,s,t,120.0,
vishnu, , ,,176.0
vishnu, ,o,83.0,
vishnu,t,t,,125.0
vishnu,t, ,109.0,
vishnu,o,o,,136.0
vishnu, , ,,130.0
vishnu, ,t,154.0,
vishnu,t,t,,158.0
vishnu,t,y,12.0,
vishnu,t,p,170.0,
vishnu,y,y,,179.0
vishnu,p,p,,196.0
vishnu,p,e,9.0,
vishnu,p, ,176.0,
vishnu,e,e,,193.0
vishnu, , ,,131.0
vishnu, ,e,166.0,
vishnu,e,e,,129.0
vishnu,e,a,90.0,
vishnu,a,a,,105.0
vishnu,a,s,3.0,
vishnu,s,s,,116.0
vishnu,s,y,99.0,
vishnu,s, ,229.0,
vishnu,y,y,,148.0
vishnu, , ,,109.0
vishnu, ,s,166.0,
vishnu,s,s,,103.0
vishnu,s,e,19.0,
vishnu,e,e,,110.0
vishnu,e,n,57.0,
vishnu,n,n,,123.0
vishnu,n,t,226.0,
vishnu,t,t,,93.0
vishnu,t,e,64.0,
vishnu,e,e,,98.0
vishnu,e,n,66.0,
vishnu,n,n,,114.0
vishnu,n,c,16.0,
vishnu,c,c,,120.0
vishnu,c,e,155.0,
vishnu,e,e,,146.0
vishnu,e,s,31.0,
vishnu,e, ,192.0,
vishnu,s,s,,174.0
vishnu, , ,,116.0
vishnu, ,o,128.0,
vishnu,o,o,,156.0
vishnu,o,v,522.0,
vishnu,v,v,,73.0
vishnu,v,e,108.0,
vishnu,v,r,228.0,
vishnu,e,e,,141.0
vishnu,e, ,125.0,
vishnu,r,r,,184.0
vishnu, , ,,130.0
vishnu, ,a,81.0,
vishnu, ,n,144.0,
vishnu,a,a,,89.0
vishnu,n,n,,127.0
vishnu,n, ,223.0,
vishnu, , ,,107.0
vishnu, ,Backspace,494.0,
vishnu, ,d,606.0,
vishnu,Backspace,Backspace,,125.0
vishnu,Backspace, ,137.0,
vishnu,d,d,,186.0
vishnu, , ,,108.0
vishnu, ,c,124.0,
vishnu,c,c,,124.0
vishnu,c,Backspace,253.0,
vishnu,Backspace,Backspace,,104.0
vishnu,Backspace,o,246.0,
vishnu,Backspace,v,366.0,
vishnu,o,o,,149.0
vishnu,v,v,,105.0
vishnu,v,e,94.0,
vishnu,v,r,226.0,
vishnu,e,e,,160.0
vishnu,r,r,,120.0
vishnu,r,.,216.0,
vishnu,.,.,,126.0
vishnu,., ,64.0,
vishnu, , ,,151.0
vishnu, ,Shift,268.0,
vishnu, ,T,606.0,
vishnu,Shift,Shift,,409.0
vishnu,t,t,,6733.0
vishnu,t,h,85.0,
vishnu,t,a,177.0,
vishnu,h,h,,130.0
vishnu,a,a,,113.0
vishnu,a,t,4.0,
vishnu,a, ,99.0,
vishnu,t,t,,158.0
vishnu, , ,,114.0
vishnu, ,w,151.0,
vishnu, ,i,254.0,
vishnu,w,w,,114.0
vishnu,i,i,,96.0
vishnu,i,l,43.0,
vishnu,l,l,,86.0
vishnu,l,l,88.0,
vishnu,l,l,,84.0
vishnu,l, ,58.0,
vishnu, , ,,127.0
vishnu, ,h,11.0,
vishnu, ,e,107.0,
vishnu,h,h,,150.0
vishnu,h,l,83.0,
vishnu,e,e,,159.0
vishnu,l,l,,133.0
vishnu,l,p,124.0,
vishnu,l, ,266.0,
vishnu,p,p,,156.0
vishnu, , ,,115.0
vishnu, ,y,510.0,
vishnu, ,o,583.0,
vishnu,y,y,,106.0
vishnu,y,u,63.0,
vishnu,o,o,,162.0
vishnu,u,u,,149.0
vishnu,u, ,15.0,
vishnu, , ,,98.0
vishnu, ,t,78.0,
vishnu, ,o,168.0,
vishnu,t,t,,115.0
vishnu,t, ,96.0,
vishnu,o,o,,136.0
vishnu, , ,,94.0
vishnu, ,t,366.0,
vishnu,t,t,,123.0
vishnu,t,y,75.0,
vishnu,y,y,,176.0
vishnu,y,p,68.0,
vishnu,p,p,,163.0
vishnu,p,e,18.0,
vishnu,p, ,187.0,
vishnu,e,e,,212.0
vishnu, , ,,146.0
vishnu, ,s,252.0,
vishnu,s,s,,102.0
vishnu,s,m,42.0,
vishnu,m,m,,129.0
vishnu,m,o,78.0,
vishnu,o,o,,112.0
vishnu,o,o,77.0,
vishnu,o,o,,113.0
vishnu,o,t,41.0,
vishnu,t,t,,119.0
vishnu,t,h,257.0,
vishnu,h,h,,120.0
vishnu,h,l,129.0,
vishnu,l,l,,151.0
vishnu,l,y,68.0,
vishnu,y,y,,143.0
vishnu,y, ,29.0,
vishnu, , ,,140.0
vishnu, ,w,167.0,
vishnu, ,i,207.0,
vishnu,w,w,,106.0
vishnu,i,i,,140.0
vishnu,i,t,84.0,
vishnu,t,t,,148.0
vishnu,t,h,191.0,
vishnu,h,h,,113.0
vishnu,h,o,38.0,
vishnu,h,u,156.0,
vishnu,o,o,,185.0
vishnu,u,u,,186.0
vishnu,u,t,7.0,
vishnu,u, ,191.0,
vishnu,t,t,,259.0
vishnu, , ,,136.0
vishnu, ,p,183.0,
vishnu,p,p,,166.0
vishnu,p,a,206.0,
vishnu,a,a,,136.0
vishnu,a,u,500.0,
vishnu,u,u,,32.0
vishnu,u,s,292.0,
vishnu,s,s,,94.0
vishnu,s,i,252.0,
vishnu,i,i,,166.0
vishnu,i,n,8.0,
vishnu,n,n,,188.0
vishnu,n,f,46.0,
vishnu,f,f,,105.0
vishnu,f,Backspace,593.0,
vishnu,Backspace,Backspace,,122.0
vishnu,Backspace,g,4.0,
vishnu,g,g,,109.0
vishnu,g,/,182.0,
vishnu,/,/,,129.0
vishnu,/, ,295.0,
vishnu, , ,,123.0
vishnu, ,Shift,26.0,
vishnu,Shift,Shift,,96.0
vishnu,Shift,Backspace,209.0,
vishnu,Backspace,Backspace,,70.0
vishnu,Backspace,Backspace,103.0,
vishnu,Backspace,Backspace,,55.0
vishnu,Backspace,Backspace,90.0,
vishnu,Backspace,Backspace,,62.0
vishnu,Backspace,g,880.0,
vishnu,g,g,,95.0
vishnu,g,.,285.0,
vishnu,.,.,,104.0
vishnu,., ,71.0,
vishnu,.,Shift,123.0,
vishnu, , ,,122.0
vishnu, ,T,214.0,
vishnu,Shift,Shift,,397.0
vishnu,t,t,,6859.0
vishnu,t,r,666.0,
vishnu,r,r,,115.0
vishnu,r,y,2.0,
vishnu,y,y,,144.0
vishnu,y, ,4.0,
vishnu, , ,,106.0
vishnu, ,t,362.0,
vishnu,t,t,,100.0
vishnu,t,a,77.0,
vishnu,a,a,,141.0
vishnu,a,k,14.0,
vishnu,k,k,,92.0
vishnu,k,i,77.0,
vishnu,i,i,,150.0
vishnu,i,n,4.0,
vishnu,i,g,156.0,
vishnu,n,n,,181.0
vishnu,n, ,116.0,
vishnu,g,g,,160.0
vishnu, , ,,140.0
vishnu, ,a,42.0,
vishnu, , ,161.0,
vishnu,a,a,,131.0
vishnu, , ,,129.0
vishnu, ,t,408.0,
vishnu,t,t,,120.0
vishnu,t,y,19.0,
vishnu,y,y,,156.0
vishnu,y,p,40.0,
vishnu,p,p,,145.0
vishnu,p,i,18.0,
vishnu,i,i,,164.0
vishnu,i,n,7.0,
vishnu,i,g,105.0,
vishnu,n,n,,188.0
vishnu,n, ,105.0,
vishnu,g,g,,257.0
vishnu, , ,,137.0
vishnu, ,s,198.0,
vishnu,s,s,,109.0
vishnu,s,p,157.0,
vishnu,p,p,,135.0
vishnu,p,e,139.0,
vishnu,e,e,,76.0
vishnu,e,e,69.0,
vishnu,e,e,,81.0
vishnu,e,d,125.0,
vishnu,e, ,257.0,
vishnu,d,d,,178.0
vishnu, , ,,119.0
vishnu, ,t,73.0,
vishnu,t,t,,117.0
vishnu,t,e,60.0,
vishnu,t,s,202.0,
vishnu,e,e,,170.0
vishnu,e,t,129.0,
vishnu,s,s,,170.0
vishnu,s, ,152.0,
vishnu,t,t,,186.0
vishnu, , ,,117.0
vishnu, ,b,698.0,
vishnu,b,b,,90.0
vishnu,b,e,267.0,
vishnu,e,e,,94.0
vishnu,e,f,57.0,
vishnu,f,f,,104.0
vishnu,f,o,40.0,
vishnu,f,r,125.0,
vishnu,o,o,,157.0
vishnu,r,r,,127.0
vishnu,r,e,2.0,
vishnu,r, ,138.0,
vishnu,e,e,,153.0
vishnu, , ,,95.0
vishnu, ,a,76.0,
vishnu,a,a,,108.0
vishnu,a,n,26.0,
vishnu,n,n,,121.0
vishnu,n,d,1.0,
vishnu,n, ,88.0,
vishnu,d,d,,132.0
vishnu, , ,,161.0
vishnu, ,a,173.0,
vishnu,a,a,,96.0
vishnu,a,f,64.0,
vishnu,f,f,,73.0
vishnu,f,t,130.0,
vishnu,t,t,,95.0
vishnu,t,e,59.0,
vishnu,t,r,163.0,
vishnu,e,e,,131.0
vishnu,e, ,84.0,
vishnu,r,r,,154.0
vishnu, , ,,127.0
vishnu, ,t,270.0,
vishnu, ,o,375.0,
vishnu, , ,486.0,
vishnu,o,o,,149.0
vishnu,t,t,,262.0
vishnu, , ,,124.0
vishnu, ,s,484.0,
vishnu, ,e,583.0,
vishnu,s,s,,131.0
vishnu,e,e,,132.0
vishnu,e,e,69.0,
vishnu,e, ,204.0,
vishnu,e,e,,148.0
vishnu, , ,,152.0
vishnu, ,f,44.0,
vishnu,f,f,,120.0
vishnu,f,o,35.0,
vishnu,f,r,112.0,
vishnu,o,o,,126.0
vishnu,o, ,144.0,
vishnu,r,r,,216.0
vishnu, , ,,128.0
vishnu, ,t,205.0,
vishnu, ,o,295.0,
vishnu,t,t,,163.0
vishnu,t,u,12.0,
vishnu,o,o,,136.0
vishnu,u,u,,174.0
vishnu,u,Backspace,288.0,
vishnu,Backspace,Backspace,,75.0
vishnu,Backspace,Backspace,94.0,
vishnu,Backspace,Backspace,,61.0
vishnu,Backspace,Backspace,101.0,
vishnu,Backspace,Backspace,,88.0
vishnu,Backspace,t,502.0,
vishnu,t,t,,102.0
vishnu,t,Backspace,251.0,
vishnu,Backspace,Backspace,,78.0
vishnu,Backspace,y,402.0,
vishnu,y,y,,88.0
vishnu,y,o,4.0,
vishnu,y,u,148.0,
vishnu,o,o,,172.0
vishnu,u,u,,123.0
vishnu,u,r,37.0,
vishnu,r,r,,156.0
vishnu,r,s,253.0,
vishnu,r,e,307.0,
vishnu,s,s,,102.0
vishnu,e,e,,136.0
vishnu,e,l,639.0,
vishnu,l,l,,117.0
vishnu,l,f,31.0,
vishnu,f,f,,123.0
vishnu,f,.,352.0,
vishnu,.,.,,111.0
vishnu,., ,42.0,
vishnu, , ,,86.0
vishnu, ,Shift,234.0,
vishnu, ,Y,433.0,
vishnu,Shift,Shift,,236.0
vishnu,y,y,,3046.0
vishnu,y,o,45.0,
vishnu,y,u,218.0,
vishnu,o,o,,202.0
vishnu,u,u,,123.0
vishnu,u, ,16.0,
vishnu, , ,,122.0
vishnu, ,c,263.0,
vishnu,c,c,,9.0
vishnu,c,a,194.0,
vishnu,c,n,303.0,
vishnu,a,a,,127.0
vishnu,n,n,,139.0
vishnu,n, ,103.0,
vishnu, , ,,143.0
vishnu, ,e,447.0,
vishnu,e,e,,97.0
vishnu,e,v,142.0,
vishnu,v,v,,95.0
vishnu,v,e,64.0,
vishnu,e,e,,158.0
vishnu,e,n,26.0,
vishnu,n,n,,127.0
vishnu,n, ,15.0,
vishnu, , ,,124.0
vishnu, ,w,219.0,
vishnu,w,w,,125.0
vishnu,w,o,9.0,
vishnu,o,o,,146.0
vishnu,o,r,3.0,
vishnu,r,r,,100.0
vishnu,r,k,128.0,
vishnu,k,k,,110.0
vishnu,k, ,32.0,
vishnu, , ,,133.0
vishnu, ,t,161.0,
vishnu,t,t,,127.0
vishnu,t,h,2.0,
vishnu,h,h,,136.0
vishnu,h,r,720.0,
vishnu,h,o,818.0,
vishnu,r,r,,108.0
vishnu,r,u,169.0,
vishnu,o,o,,201.0
vishnu,u,u,,124.0
vishnu,u,g,679.0,
vishnu,g,g,,128.0
vishnu,g,h,4.0,
vishnu,h,h,,138.0
vishnu,h, ,2.0,
vishnu, , ,,117.0
vishnu, ,t,178.0,
vishnu, ,h,296.0,
vishnu,t,t,,164.0
vishnu,h,h,,111.0
vishnu,h,i,121.0,
vishnu,i,i,,135.0
vishnu,i,s,5.0,
vishnu,i, ,163.0,
vishnu,s,s,,200.0
vishnu, , ,,141.0
vishnu, ,s,53.0,
vishnu,s,s,,164.0
vishnu,s,e,15.0,
vishnu,e,e,,114.0
vishnu,e,c,92.0,
vishnu,c,c,,111.0
vishnu,c,t,112.0,
vishnu,c,i,176.0,
vishnu,t,t,,129.0
vishnu,t,o,94.0,
vishnu,i,i,,210.0
vishnu,i,n,12.0,
vishnu,o,o,,115.0
vishnu,n,n,,162.0
vishnu,n, ,2.0,
vishnu, , ,,136.0
vishnu, ,m,61.0,
vishnu,m,m,,118.0
vishnu,m,u,154.0,
vishnu,u,u,,95.0
vishnu,u,l,597.0,
vishnu,l,l,,97.0
vishnu,l,t,804.0,
vishnu,l,i,860.0,
vishnu,t,t,,113.0
vishnu,i,i,,172.0
vishnu,i,p,43.0,
vishnu,p,p,,130.0
vishnu,p,l,123.0,
vishnu,p,e,261.0,
vishnu,l,l,,171.0
vishnu,l, ,89.0,
vishnu,e,e,,152.0
vishnu, , ,,138.0
vishnu, ,t,213.0,
vishnu, ,i,292.0,
vishnu,t,t,,129.0
vishnu,i,i,,152.0
vishnu,i,m,55.0,
vishnu,m,m,,168.0
vishnu,m,e,4.0,
vishnu,e,e,,136.0
vishnu,e,s,23.0,
vishnu,s,s,,166.0
vishnu,s, ,5.0,
vishnu, , ,,126.0
vishnu, ,a,6.0,
vishnu,a,a,,118.0
vishnu,a,n,13.0,
vishnu,a,d,100.0,
vishnu,n,n,,125.0
vishnu,n, ,43.0,
vishnu,d,d,,117.0
vishnu, , ,,112.0
vishnu, ,t,76.0,
vishnu, ,h,180.0,
vishnu,t,t,,118.0
vishnu,t,e,94.0,
vishnu,h,h,,120.0
vishnu,e,e,,131.0
vishnu,e, ,32.0,
vishnu, , ,,53.0
vishnu, ,m,4.0,
vishnu,m,m,,163.0
vishnu,m,Backspace,250.0,
vishnu,Backspace,Backspace,,69.0
vishnu,Backspace,Backspace,81.0,
vishnu,Backspace,Backspace,,63.0
vishnu,Backspace,n,184.0,
vishnu,Backspace, ,304.0,
vishnu,n,n,,134.0
vishnu, , ,,110.0
vishnu, ,t,221.0,
vishnu,t,t,,119.0
vishnu,t,r,187.0,
vishnu,r,r,,128.0
vishnu,r,a,36.0,
vishnu,a,a,,162.0
vishnu,a,c,187.0,
vishnu,c,c,,153.0
vishnu,c,k,28.0,
vishnu,c, ,148.0,
vishnu,k,k,,138.0
vishnu, , ,,118.0
vishnu, ,t,98.0,
vishnu, ,o,238.0,
